year_month,receive_path_name,inflow_path_name,contract_count,open_count,payend_count,avg_net_sales,open_cvr,payend_cvr
2025-06-01,플랫폼,추천질문지,818,314,314,331846.0,0.38386308068459657,0.38386308068459657
2025-06-01,인바운드,틱톡,12,0,0,161500.0,0.0,0.0
2025-06-01,카톡,유튜브(PPL),11,4,4,470200.0,0.36363636363636365,0.36363636363636365
2025-06-01,아정당랜딩,전화예약상담,2930,697,695,393580.0,0.2378839590443686,0.23720136518771331
2025-06-01,인바운드,기업용,42,2,2,376812.0,0.047619047619047616,0.047619047619047616
2025-06-01,인바운드,협력업체,107,41,41,357081.0,0.38317757009345793,0.38317757009345793
2025-06-01,인바운드,인터넷(네이버/구글 등),3467,1019,1019,386909.0,0.2939140467262763,0.2939140467262763
2025-06-01,플랫폼,재인입,112,60,60,350283.0,0.5357142857142857,0.5357142857142857
2025-06-01,인바운드,기타,137,62,62,429586.0,0.45255474452554745,0.45255474452554745
2025-06-01,기타,인터넷(네이버/구글 등),34,15,15,393263.0,0.4411764705882353,0.4411764705882353
2025-06-01,기타,블로그,39,25,25,320451.0,0.6410256410256411,0.6410256410256411
2025-06-01,ARS전화번호남기기,인터넷(네이버/구글 등),8,5,5,300040.0,0.625,0.625
2025-06-01,기타,기타,13,5,5,365714.0,0.38461538461538464,0.38461538461538464
2025-06-01,인바운드,카카오,954,254,254,332787.0,0.2662473794549266,0.2662473794549266
2025-06-01,기타,재인입,91,39,39,336003.0,0.42857142857142855,0.42857142857142855
2025-06-01,플랫폼,기타,6,5,5,572200.0,0.8333333333333334,0.8333333333333334
2025-06-01,인바운드,바로상담,9,3,3,442297.0,0.3333333333333333,0.3333333333333333
2025-06-01,인바운드,네이버 파워링크 광고,100,42,42,392332.0,0.42,0.42
2025-06-01,인바운드,지인추천,646,203,203,348591.0,0.3142414860681115,0.3142414860681115
2025-06-01,인바운드,블라인드,7,0,0,705600.0,0.0,0.0
2025-06-01,기타,미분류,92,0,0,,0.0,0.0
2025-06-01,카톡,카페,100,24,24,306188.0,0.24,0.24
2025-06-01,카톡,지식인,16,7,7,318085.0,0.4375,0.4375
2025-06-01,플랫폼,미분류,100,0,0,,0.0,0.0
2025-06-01,카톡,네이버 파워링크 광고,35,9,9,360817.0,0.2571428571428571,0.2571428571428571
2025-06-01,기타,네이버 브랜드 검색 광고,25,6,6,452215.0,0.24,0.24
2025-06-01,플랫폼,유튜브(PPL),33,13,13,420793.0,0.3939393939393939,0.3939393939393939
2025-06-01,MJ렌탈,기타,87,72,72,357324.0,0.8275862068965517,0.8275862068965517
2025-06-01,ARS전화번호남기기,유튜브(자사),7,0,0,,0.0,0.0
2025-06-01,카톡,카카오,3086,1473,1473,306483.0,0.47731691510045365,0.47731691510045365
2025-06-01,인바운드,지마켓,11,2,2,419275.0,0.18181818181818182,0.18181818181818182
2025-06-01,인바운드,외부행사,8,4,4,230750.0,0.5,0.5
2025-06-01,인바운드,아정당 이사,343,56,56,427479.0,0.16326530612244897,0.16326530612244897
2025-06-01,플랫폼,인터넷(네이버/구글 등),82,33,33,315549.0,0.4024390243902439,0.4024390243902439
2025-06-01,인바운드,미분류,67,0,0,,0.0,0.0
2025-06-01,인바운드,카페,136,48,48,352080.0,0.35294117647058826,0.35294117647058826
2025-07-01,플랫폼,미분류,471,0,0,,0.0,0.0
2025-07-01,플랫폼,아정당 이사,793,155,155,425906.0,0.19546027742749053,0.19546027742749053
2025-07-01,기타,인터넷(네이버/구글 등),99,36,36,333078.0,0.36363636363636365,0.36363636363636365
2025-07-01,플랫폼,전화예약상담,3586,1004,1002,371059.0,0.2799776910206358,0.27941996653653095
2025-07-01,카톡,전화예약상담,8,1,1,224800.0,0.125,0.125
2025-07-01,플랫폼,고객신청서완료,48,9,9,305089.0,0.1875,0.1875
2025-07-01,기타,유튜브(PPL),21,7,7,278201.0,0.3333333333333333,0.3333333333333333
2025-07-01,플랫폼,랜딩페이지,220,52,52,415779.0,0.23636363636363636,0.23636363636363636
2025-07-01,인바운드,유튜브(PPL),1125,434,434,372500.0,0.3857777777777778,0.3857777777777778
2025-07-01,인바운드,재인입,11929,4802,4800,326860.0,0.40254841143431974,0.402380752787325
2025-07-01,플랫폼,협력업체,16,11,11,288333.0,0.6875,0.6875
2025-07-01,카톡,페이스북,12,6,6,214330.0,0.5,0.5
2025-07-01,플랫폼,틱톡,5,5,5,205723.0,1.0,1.0
2025-07-01,카톡,랜딩페이지,41,13,13,363327.0,0.3170731707317073,0.3170731707317073
2025-07-01,카톡,지식인,56,17,17,272992.0,0.30357142857142855,0.30357142857142855
2025-07-01,인바운드,인스타,10,6,6,512549.0,0.6,0.6
2025-07-01,ARS전화번호남기기,블로그,20,10,10,429028.0,0.5,0.5
2025-07-01,플랫폼,재인입,367,127,127,347630.0,0.3460490463215259,0.3460490463215259
2025-07-01,기타,블로그,50,30,30,352753.0,0.6,0.6
2025-07-01,플랫폼,네이버 파워링크 광고,10,2,2,286135.0,0.2,0.2
2025-07-01,인바운드,통달,11,0,0,574330.0,0.0,0.0
2025-07-01,인바운드,MJ 협력업체,13,1,1,291340.0,0.07692307692307693,0.07692307692307693
2025-07-01,플랫폼,방문고객,9,9,9,339697.0,1.0,1.0
2025-07-01,기타,지인추천,9,2,2,395200.0,0.2222222222222222,0.2222222222222222
2025-07-01,인바운드,지마켓,10,0,0,662239.0,0.0,0.0
2025-07-01,인바운드,아정당 이사,525,106,106,418521.0,0.2019047619047619,0.2019047619047619
2025-07-01,기타,미분류,113,0,0,,0.0,0.0
2025-07-01,카톡,카페,136,41,41,354769.0,0.3014705882352941,0.3014705882352941
2025-07-01,카톡,유튜브(PPL),201,50,50,299036.0,0.24875621890547264,0.24875621890547264
2025-07-01,카톡,인터넷(네이버/구글 등),124,36,36,292498.0,0.2903225806451613,0.2903225806451613
2025-07-01,플랫폼,카카오,132,32,32,314132.0,0.24242424242424243,0.24242424242424243
2025-07-01,플랫폼,디시,20,5,5,351820.0,0.25,0.25
2025-07-01,카톡,기타,27,7,7,398018.0,0.25925925925925924,0.25925925925925924
2025-07-01,인바운드,지식인,17,2,2,223760.0,0.11764705882352941,0.11764705882352941
2025-07-01,렌트리,협력업체,5,4,4,84650.0,0.8,0.8
2025-07-01,플랫폼,당근,9,1,1,516487.0,0.1111111111111111,0.1111111111111111
2025-07-01,플랫폼,플랫폼,108,43,43,311205.0,0.39814814814814814,0.39814814814814814
2025-07-01,인바운드,TV광고,76,22,22,457539.0,0.2894736842105263,0.2894736842105263
2025-07-01,기타,카카오,24,10,10,412172.0,0.4166666666666667,0.4166666666666667
2025-07-01,ARS전화번호남기기,플랫폼,9,3,3,469884.0,0.3333333333333333,0.3333333333333333
2025-07-01,인바운드,기업용,27,0,0,,0.0,0.0
2025-07-01,카톡,네이버 파워링크 광고,11,5,5,297632.0,0.45454545454545453,0.45454545454545453
2025-07-01,기타,아정당 이사,9,0,0,,0.0,0.0
2025-07-01,다이렉트,네이버 브랜드 검색 광고,5,5,5,435000.0,1.0,1.0
2025-07-01,카톡,네이버 브랜드 검색 광고,78,21,21,313626.0,0.2692307692307692,0.2692307692307692
2025-07-01,기타,지식인,10,1,1,424804.0,0.1,0.1
2025-07-01,인바운드,랜딩페이지,143,56,56,359426.0,0.3916083916083916,0.3916083916083916
2025-07-01,플랫폼,바로가입,2241,795,795,310651.0,0.35475234270414996,0.35475234270414996
2025-07-01,인바운드,미분류,30,0,0,,0.0,0.0
2025-07-01,카톡,재인입,894,279,275,312838.0,0.31208053691275167,0.3076062639821029
2025-07-01,기타,재인입,131,47,47,394821.0,0.35877862595419846,0.35877862595419846
2025-07-01,인바운드,협력업체,135,56,56,378186.0,0.4148148148148148,0.4148148148148148
2025-07-01,카톡,카카오,5096,1519,1518,316303.0,0.2980769230769231,0.2978806907378336
2025-07-01,기타,플랫폼,35,16,16,318756.0,0.45714285714285713,0.45714285714285713
2025-07-01,플랫폼,기타,48,14,14,380608.0,0.2916666666666667,0.2916666666666667
2025-07-01,플랫폼,카페,73,16,16,695758.0,0.2191780821917808,0.2191780821917808
2025-07-01,카톡,지인추천,17,3,3,219513.0,0.17647058823529413,0.17647058823529413
2025-07-01,ARS전화번호남기기,네이버 브랜드 검색 광고,19,7,7,332756.0,0.3684210526315789,0.3684210526315789
2025-07-01,인바운드,페이스북,6,0,0,,0.0,0.0
2025-07-01,ARS전화번호남기기,카페,5,0,0,,0.0,0.0
2025-07-01,인바운드,당근,8,2,2,264300.0,0.25,0.25
2025-07-01,카톡,플랫폼,5,0,0,,0.0,0.0
2025-07-01,다이렉트,제휴업체,301,65,65,364055.0,0.2159468438538206,0.2159468438538206
2025-07-01,플랫폼,블로그,237,98,98,366738.0,0.41350210970464135,0.41350210970464135
2025-07-01,인바운드,인터넷(네이버/구글 등),5167,1607,1602,376988.0,0.3110121927617573,0.3100445132572092
2025-07-01,인바운드,유튜브(자사),2223,667,667,371551.0,0.30004498425551057,0.30004498425551057
2025-07-01,인바운드,블로그,1495,428,428,411254.0,0.2862876254180602,0.2862876254180602
2025-07-01,인바운드,지인추천,373,171,171,393855.0,0.4584450402144772,0.4584450402144772
2025-07-01,기타,기타,30,12,12,402362.0,0.4,0.4
2025-07-01,플랫폼,유튜브(자사),176,83,83,358316.0,0.4715909090909091,0.4715909090909091
2025-07-01,인바운드,네이버 파워링크 광고,79,30,30,345128.0,0.379746835443038,0.379746835443038
2025-07-01,인바운드,외부행사,14,9,9,400926.0,0.6428571428571429,0.6428571428571429
2025-07-01,플랫폼,인터넷(네이버/구글 등),456,156,156,351317.0,0.34210526315789475,0.34210526315789475
2025-07-01,인바운드,기타,98,45,45,344452.0,0.45918367346938777,0.45918367346938777
2025-07-01,아정당매장,방문고객,79,45,45,334613.0,0.569620253164557,0.569620253164557
2025-07-01,기타,네이버 브랜드 검색 광고,72,47,47,369170.0,0.6527777777777778,0.6527777777777778
2025-07-01,인바운드,네이버 브랜드 검색 광고,996,349,349,393777.0,0.35040160642570284,0.35040160642570284
2025-07-01,인바운드,전화예약상담,525,159,159,452155.0,0.3028571428571429,0.3028571428571429
2025-07-01,카톡,블로그,20,3,3,371140.0,0.15,0.15
2025-07-01,크레소티,제휴업체,8,6,6,162750.0,0.75,0.75
2025-07-01,아정당랜딩,재인입,9,5,5,533060.0,0.5555555555555556,0.5555555555555556
2025-07-01,ARS전화번호남기기,재인입,21,7,7,368432.0,0.3333333333333333,0.3333333333333333
2025-07-01,ARS전화번호남기기,유튜브(자사),14,6,6,348907.0,0.42857142857142855,0.42857142857142855
2025-07-01,플랫폼,지식인,18,5,5,315284.0,0.2777777777777778,0.2777777777777778
2025-07-01,플랫폼,렌탈전용상담,12274,2573,2568,362320.0,0.20963011243278476,0.2092227472706534
2025-07-01,아정당랜딩,전화예약상담,2837,714,714,403396.0,0.2516743038420867,0.2516743038420867
2025-07-01,인바운드,카페,97,39,39,376670.0,0.4020618556701031,0.4020618556701031
2025-07-01,기타,유튜브(자사),81,46,46,411558.0,0.5679012345679012,0.5679012345679012
2025-07-01,플랫폼,네이버 브랜드 검색 광고,227,75,75,343413.0,0.3303964757709251,0.3303964757709251
2025-07-01,플랫폼,바로상담,4478,1673,1673,350739.0,0.37360428762840553,0.37360428762840553
2025-07-01,자리톡,제휴업체,15,0,0,440000.0,0.0,0.0
2025-07-01,기타,카페,8,5,5,352100.0,0.625,0.625
2025-07-01,플랫폼,지인추천,12,8,8,325007.0,0.6666666666666666,0.6666666666666666
2025-07-01,기타,랜딩페이지,15,10,10,359688.0,0.6666666666666666,0.6666666666666666
2025-07-01,인바운드,플랫폼,753,274,274,402580.0,0.36387782204515273,0.36387782204515273
2025-07-01,인바운드,네이버플레이스,48,16,16,413317.0,0.3333333333333333,0.3333333333333333
2025-07-01,인바운드,방문고객,40,31,31,415775.0,0.775,0.775
2025-07-01,플랫폼,사전예약이벤트,17,1,1,189200.0,0.058823529411764705,0.058823529411764705
2025-07-01,플랫폼,유튜브(PPL),92,48,48,359962.0,0.5217391304347826,0.5217391304347826
2025-07-01,플랫폼,추천질문지,1073,434,434,326215.0,0.4044734389561976,0.4044734389561976
2025-07-01,인바운드,카카오,2863,597,597,334187.0,0.20852252881592734,0.20852252881592734
2025-07-01,플랫폼,페이스북,6,2,2,139000.0,0.3333333333333333,0.3333333333333333
2025-07-01,ARS전화번호남기기,지인추천,5,5,5,376744.0,1.0,1.0
2025-07-01,MJ렌탈,기타,135,99,99,353783.0,0.7333333333333333,0.7333333333333333
2025-07-01,ARS전화번호남기기,인터넷(네이버/구글 등),28,8,8,398694.0,0.2857142857142857,0.2857142857142857
2025-08-01,플랫폼,네이버 파워링크 광고,30,8,8,467767.0,0.26666666666666666,0.26666666666666666
2025-08-01,기타,블로그,19,12,12,375340.0,0.631578947368421,0.631578947368421
2025-08-01,플랫폼,카페,63,39,39,317901.0,0.6190476190476191,0.6190476190476191
2025-08-01,ARS전화번호남기기,재인입,23,8,8,328445.0,0.34782608695652173,0.34782608695652173
2025-08-01,플랫폼,협력업체,17,5,5,479966.0,0.29411764705882354,0.29411764705882354
2025-08-01,카톡,지인추천,84,16,16,290488.0,0.19047619047619047,0.19047619047619047
2025-08-01,카톡,블로그,25,9,9,339707.0,0.36,0.36
2025-08-01,인바운드,지인추천,165,74,74,362262.0,0.4484848484848485,0.4484848484848485
2025-08-01,플랫폼,카카오,92,25,25,365878.0,0.2717391304347826,0.2717391304347826
2025-08-01,플랫폼,아정당 청소,23,3,3,182829.0,0.13043478260869565,0.13043478260869565
2025-08-01,카톡,지식인,48,12,12,331296.0,0.25,0.25
2025-08-01,기타,페이스북,7,4,4,677333.0,0.5714285714285714,0.5714285714285714
2025-08-01,카톡,디시,5,3,3,382903.0,0.6,0.6
2025-08-01,인바운드,랜딩페이지,291,126,126,365374.0,0.4329896907216495,0.4329896907216495
2025-08-01,MJ렌탈,기타,77,61,61,312364.0,0.7922077922077922,0.7922077922077922
2025-08-01,아정당랜딩,CCTV랜딩,10,0,0,621412.0,0.0,0.0
2025-08-01,인바운드,카페,252,116,115,328356.0,0.4603174603174603,0.45634920634920634
2025-08-01,기타,네이버 브랜드 검색 광고,19,8,8,447152.0,0.42105263157894735,0.42105263157894735
2025-08-01,인바운드,TV광고,29,19,19,361271.0,0.6551724137931034,0.6551724137931034
2025-08-01,카톡,랜딩페이지,7,1,1,144200.0,0.14285714285714285,0.14285714285714285
2025-08-01,기타,카카오,13,5,5,257493.0,0.38461538461538464,0.38461538461538464
2025-08-01,기타,카페,11,6,6,441950.0,0.5454545454545454,0.5454545454545454
2025-08-01,인바운드,지식인,21,6,6,309693.0,0.2857142857142857,0.2857142857142857
2025-08-01,카톡,TV광고,14,2,2,170597.0,0.14285714285714285,0.14285714285714285
2025-08-01,카톡,플랫폼,9,1,1,403475.0,0.1111111111111111,0.1111111111111111
2025-08-01,플랫폼,인터넷(네이버/구글 등),653,226,226,370746.0,0.3460949464012251,0.3460949464012251
2025-08-01,ARS전화번호남기기,유튜브(자사),7,3,3,294486.0,0.42857142857142855,0.42857142857142855
2025-08-01,ARS전화번호남기기,인터넷(네이버/구글 등),13,2,2,438410.0,0.15384615384615385,0.15384615384615385
2025-08-01,플랫폼,유튜브(자사),256,83,83,369446.0,0.32421875,0.32421875
2025-08-01,다이렉트,제휴업체,189,37,37,360765.0,0.19576719576719576,0.19576719576719576
2025-08-01,플랫폼,블로그,227,95,95,342895.0,0.4185022026431718,0.4185022026431718
2025-08-01,플랫폼,렌탈전용상담,9564,2325,2324,381401.0,0.243099121706399,0.24299456294437474
2025-08-01,기타,플랫폼,23,5,5,317194.0,0.21739130434782608,0.21739130434782608
2025-08-01,카톡,유튜브(PPL),384,102,102,287624.0,0.265625,0.265625
2025-08-01,인바운드,유튜브(PPL),687,287,287,399151.0,0.4177583697234352,0.4177583697234352
2025-08-01,카톡,재인입,797,293,293,309731.0,0.36762860727728985,0.36762860727728985
2025-08-01,인바운드,페이스북,10,1,1,60750.0,0.1,0.1
2025-08-01,인바운드,협력업체,95,36,36,361856.0,0.37894736842105264,0.37894736842105264
2025-08-01,인바운드,네이버 파워링크 광고,110,28,28,352658.0,0.2545454545454545,0.2545454545454545
2025-08-01,카톡,카페,142,55,55,289883.0,0.3873239436619718,0.3873239436619718
2025-08-01,인바운드,미분류,89,0,0,,0.0,0.0
2025-08-01,인바운드,MJ 협력업체,8,1,1,95900.0,0.125,0.125
2025-08-01,카톡,인스타,9,0,0,,0.0,0.0
2025-08-01,카톡,페이스북,11,2,2,195174.0,0.18181818181818182,0.18181818181818182
2025-08-01,플랫폼,네이버 브랜드 검색 광고,266,87,87,384600.0,0.32706766917293234,0.32706766917293234
2025-08-01,렌트리,협력업체,17,15,15,167265.0,0.8823529411764706,0.8823529411764706
2025-08-01,인바운드,당근,5,1,1,217368.0,0.2,0.2
2025-08-01,기타,미분류,63,0,0,,0.0,0.0
2025-08-01,플랫폼,지인추천,6,0,0,,0.0,0.0
2025-08-01,플랫폼,고객신청서완료,33,6,6,342743.0,0.18181818181818182,0.18181818181818182
2025-08-01,카톡,유튜브(자사),76,18,18,312411.0,0.23684210526315788,0.23684210526315788
2025-08-01,인바운드,플랫폼,765,268,268,356420.0,0.3503267973856209,0.3503267973856209
2025-08-01,인바운드,카카오,1867,560,560,319331.0,0.29994643813604716,0.29994643813604716
2025-08-01,카톡,카카오,3979,1247,1244,306977.0,0.31339532545865795,0.3126413671776828
2025-08-01,인바운드,블로그,1850,615,615,381991.0,0.3324324324324324,0.3324324324324324
2025-08-01,인바운드,기업용,9,1,1,388000.0,0.1111111111111111,0.1111111111111111
2025-08-01,플랫폼,재인입,363,126,126,364517.0,0.34710743801652894,0.34710743801652894
2025-08-01,아정당매장,방문고객,144,54,53,336975.0,0.375,0.3680555555555556
2025-08-01,인바운드,기타,39,18,18,402962.0,0.46153846153846156,0.46153846153846156
2025-08-01,기타,유튜브(자사),18,8,8,272863.0,0.4444444444444444,0.4444444444444444
2025-08-01,인바운드,전화예약상담,474,134,134,423709.0,0.28270042194092826,0.28270042194092826
2025-08-01,크레소티,제휴업체,7,0,0,,0.0,0.0
2025-08-01,플랫폼,바로가입,1724,675,672,350460.0,0.39153132250580047,0.38979118329466356
2025-08-01,플랫폼,플랫폼,177,80,80,404332.0,0.4519774011299435,0.4519774011299435
2025-08-01,플랫폼,기타,36,19,19,373393.0,0.5277777777777778,0.5277777777777778
2025-08-01,인바운드,바로상담,10,0,0,,0.0,0.0
2025-08-01,플랫폼,추천질문지,897,390,390,337052.0,0.43478260869565216,0.43478260869565216
2025-08-01,플랫폼,유튜브(PPL),71,38,38,361674.0,0.5352112676056338,0.5352112676056338
2025-08-01,기타,랜딩페이지,15,8,8,378228.0,0.5333333333333333,0.5333333333333333
2025-08-01,플랫폼,랜딩페이지,136,33,33,376935.0,0.2426470588235294,0.2426470588235294
2025-08-01,플랫폼,디시,21,8,8,360575.0,0.38095238095238093,0.38095238095238093
2025-08-01,인바운드,아정당 이사,537,82,81,396618.0,0.1527001862197393,0.15083798882681565
2025-08-01,플랫폼,바로상담,4164,1617,1617,342992.0,0.388328530259366,0.388328530259366
2025-08-01,기타,아정당 이사,14,0,0,,0.0,0.0
2025-08-01,카톡,인터넷(네이버/구글 등),123,26,26,277462.0,0.21138211382113822,0.21138211382113822
2025-08-01,인바운드,라디오,5,3,3,418223.0,0.6,0.6
2025-08-01,기타,재인입,58,28,28,335655.0,0.4827586206896552,0.4827586206896552
2025-08-01,인바운드,유튜브(자사),1933,653,653,363987.0,0.33781686497672014,0.33781686497672014
2025-08-01,인바운드,방문고객,10,4,4,363085.0,0.4,0.4
2025-08-01,인바운드,인터넷(네이버/구글 등),3739,1252,1252,371391.0,0.33484889007756086,0.33484889007756086
2025-08-01,플랫폼,전화예약상담,3500,865,861,378551.0,0.24714285714285714,0.246
2025-08-01,카톡,네이버 브랜드 검색 광고,44,17,17,283332.0,0.38636363636363635,0.38636363636363635
2025-08-01,플랫폼,지식인,40,19,19,332547.0,0.475,0.475
2025-08-01,플랫폼,아정당 이사,854,195,195,393871.0,0.22833723653395785,0.22833723653395785
2025-08-01,기타,지식인,8,4,4,474743.0,0.5,0.5
2025-08-01,기타,기타,5,5,5,272054.0,1.0,1.0
2025-08-01,ARS전화번호남기기,블로그,7,1,1,172912.0,0.14285714285714285,0.14285714285714285
2025-08-01,인바운드,네이버 브랜드 검색 광고,1049,350,350,377881.0,0.3336510962821735,0.3336510962821735
2025-08-01,인바운드,재인입,11632,4715,4713,327631.0,0.40534731774415406,0.4051753782668501
2025-08-01,인바운드,네이버플레이스,5,0,0,,0.0,0.0
2025-08-01,기타,인터넷(네이버/구글 등),53,25,25,310448.0,0.4716981132075472,0.4716981132075472
2025-08-01,플랫폼,미분류,355,0,0,,0.0,0.0
2025-08-01,플랫폼,페이스북,18,7,7,304582.0,0.3888888888888889,0.3888888888888889
2025-08-01,인바운드,디시,21,8,8,561617.0,0.38095238095238093,0.38095238095238093
2025-08-01,카톡,기타,7,3,3,263480.0,0.42857142857142855,0.42857142857142855
2025-08-01,카톡,블라인드,11,1,1,207500.0,0.09090909090909091,0.09090909090909091
2025-08-01,아정당랜딩,전화예약상담,2378,630,630,395439.0,0.2649285113540791,0.2649285113540791
2025-08-01,기타,유튜브(PPL),11,3,3,258513.0,0.2727272727272727,0.2727272727272727
2025-09-01,인바운드,협력업체,107,31,31,386248.0,0.2897196261682243,0.2897196261682243
2025-09-01,카톡,지인추천,253,76,76,289374.0,0.30039525691699603,0.30039525691699603
2025-09-01,플랫폼,디시,7,4,4,447814.0,0.5714285714285714,0.5714285714285714
2025-09-01,인바운드,아정당 이사,356,85,85,408886.0,0.23876404494382023,0.23876404494382023
2025-09-01,플랫폼,지식인,21,8,8,379575.0,0.38095238095238093,0.38095238095238093
2025-09-01,기타,미분류,42,0,0,,0.0,0.0
2025-09-01,플랫폼,바로가입,1573,629,629,337223.0,0.39987285441830894,0.39987285441830894
2025-09-01,플랫폼,미분류,225,0,0,,0.0,0.0
2025-09-01,아정당랜딩,CCTV랜딩,5,0,0,,0.0,0.0
2025-09-01,카톡,뽐뿌,6,1,1,50500.0,0.16666666666666666,0.16666666666666666
2025-09-01,ARS전화번호남기기,재인입,24,5,5,622382.0,0.20833333333333334,0.20833333333333334
2025-09-01,카톡,페이스북,8,1,1,245200.0,0.125,0.125
2025-09-01,플랫폼,협력업체,14,0,0,528700.0,0.0,0.0
2025-09-01,인바운드,TV광고,29,6,6,393881.0,0.20689655172413793,0.20689655172413793
2025-09-01,인바운드,네이버 파워링크 광고,399,150,150,377888.0,0.37593984962406013,0.37593984962406013
2025-09-01,기타,아정당 이사,13,0,0,,0.0,0.0
2025-09-01,카톡,TV광고,79,11,11,385159.0,0.13924050632911392,0.13924050632911392
2025-09-01,플랫폼,랜딩페이지,144,49,49,334780.0,0.3402777777777778,0.3402777777777778
2025-09-01,기타,인터넷(네이버/구글 등),18,9,9,417745.0,0.5,0.5
2025-09-01,인바운드,플랫폼,655,238,230,356177.0,0.36335877862595417,0.3511450381679389
2025-09-01,인바운드,재인입,11624,5048,5032,321694.0,0.434273916035788,0.4328974535443909
2025-09-01,플랫폼,고객신청서완료,40,22,22,350875.0,0.55,0.55
2025-09-01,인바운드,기타,17,9,9,326944.0,0.5294117647058824,0.5294117647058824
2025-09-01,기타,SK매직,11,0,0,,0.0,0.0
2025-09-01,기타,플랫폼,13,6,6,458782.0,0.46153846153846156,0.46153846153846156
2025-09-01,기타,네이버 브랜드 검색 광고,14,12,12,408573.0,0.8571428571428571,0.8571428571428571
2025-09-01,기타,카카오,9,4,4,335400.0,0.4444444444444444,0.4444444444444444
2025-09-01,인바운드,기업용,15,7,7,562380.0,0.4666666666666667,0.4666666666666667
2025-09-01,플랫폼,페이스북,17,12,12,400082.0,0.7058823529411765,0.7058823529411765
2025-09-01,기타,재인입,12,4,4,347326.0,0.3333333333333333,0.3333333333333333
2025-09-01,플랫폼,네이버 파워링크 광고,124,29,29,383028.0,0.23387096774193547,0.23387096774193547
2025-09-01,카톡,네이버 파워링크 광고,21,11,11,327827.0,0.5238095238095238,0.5238095238095238
2025-09-01,카톡,인스타,20,8,8,333573.0,0.4,0.4
2025-09-01,기타,그로스마케팅,69,10,10,411008.0,0.14492753623188406,0.14492753623188406
2025-09-01,인바운드,네이버 브랜드 검색 광고,1235,472,472,377298.0,0.3821862348178138,0.3821862348178138
2025-09-01,기타,블로그,16,6,6,358343.0,0.375,0.375
2025-09-01,카톡,블라인드,26,11,11,199127.0,0.4230769230769231,0.4230769230769231
2025-09-01,인바운드,인스타,5,0,0,,0.0,0.0
2025-09-01,플랫폼,유튜브(자사),248,89,89,370201.0,0.3588709677419355,0.3588709677419355
2025-09-01,플랫폼,바로상담,3893,1679,1673,339810.0,0.43128692525044954,0.4297456974055998
2025-09-01,카톡,인터넷(네이버/구글 등),527,148,148,324129.0,0.2808349146110057,0.2808349146110057
2025-09-01,플랫폼,아정당 이사,910,201,201,366243.0,0.22087912087912087,0.22087912087912087
2025-09-01,카톡,재인입,1200,462,462,327531.0,0.385,0.385
2025-09-01,인바운드,MJ 협력업체,7,0,0,,0.0,0.0
2025-09-01,인바운드,미분류,67,0,0,,0.0,0.0
2025-09-01,아정당랜딩,랜딩페이지,7,7,7,435426.0,1.0,1.0
2025-09-01,인바운드,페이스북,14,11,11,415534.0,0.7857142857142857,0.7857142857142857
2025-09-01,플랫폼,유튜브(PPL),51,37,37,327946.0,0.7254901960784313,0.7254901960784313
2025-09-01,카톡,유튜브(자사),190,56,56,333835.0,0.29473684210526313,0.29473684210526313
2025-09-01,플랫폼,아정당 청소,146,42,42,383396.0,0.2876712328767123,0.2876712328767123
2025-09-01,인바운드,외부행사,66,7,7,451953.0,0.10606060606060606,0.10606060606060606
2025-09-01,아정당매장,방문고객,228,79,79,323507.0,0.34649122807017546,0.34649122807017546
2025-09-01,플랫폼,네이버 브랜드 검색 광고,286,106,106,390239.0,0.3706293706293706,0.3706293706293706
2025-09-01,플랫폼,재인입,230,92,92,345036.0,0.4,0.4
2025-09-01,플랫폼,플랫폼,158,79,79,345712.0,0.5,0.5
2025-09-01,카톡,네이버 브랜드 검색 광고,138,36,36,266787.0,0.2608695652173913,0.2608695652173913
2025-09-01,인바운드,카페,139,56,56,331897.0,0.4028776978417266,0.4028776978417266
2025-09-01,인바운드,유튜브(PPL),491,216,216,380738.0,0.439918533604888,0.439918533604888
2025-09-01,인바운드,전화예약상담,863,231,231,369671.0,0.26767091541135574,0.26767091541135574
2025-09-01,렌트리,협력업체,6,3,3,210725.0,0.5,0.5
2025-09-01,아정당랜딩,사전예약이벤트,5,3,3,373473.0,0.6,0.6
2025-09-01,카톡,블로그,19,7,7,414207.0,0.3684210526315789,0.3684210526315789
2025-09-01,ARS전화번호남기기,네이버 브랜드 검색 광고,6,1,1,255425.0,0.16666666666666666,0.16666666666666666
2025-09-01,카톡,당근,8,0,0,,0.0,0.0
2025-09-01,인바운드,블라인드,9,1,1,320470.0,0.1111111111111111,0.1111111111111111
2025-09-01,자리톡,제휴업체,6,0,0,,0.0,0.0
2025-09-01,카톡,카페,67,24,24,247221.0,0.3582089552238806,0.3582089552238806
2025-09-01,다이렉트,제휴업체,236,78,78,349814.0,0.3305084745762712,0.3305084745762712
2025-09-01,인바운드,랜딩페이지,254,113,113,370415.0,0.4448818897637795,0.4448818897637795
2025-09-01,카톡,전화예약상담,9,1,1,349263.0,0.1111111111111111,0.1111111111111111
2025-09-01,플랫폼,인터넷(네이버/구글 등),529,211,205,366484.0,0.3988657844990548,0.387523629489603
2025-09-01,카톡,카카오,2707,888,888,306277.0,0.3280384189139269,0.3280384189139269
2025-09-01,기타,랜딩페이지,6,0,0,330000.0,0.0,0.0
