year_month,install_state,rental_main_category,rental_sub_category,contract_count,open_count,payend_count,open_cvr,payend_cvr
2025-11-01,대구,계절가전,냉난방기,6,1,1,0.16666666666666666,0.16666666666666666
2025-11-01,울산,TV/디지털,TV,5,1,1,0.2,0.2
2025-11-01,대전,계절가전,냉난방기,9,8,8,0.8888888888888888,0.8888888888888888
2025-11-01,대구,생활가전,건조기,7,1,1,0.14285714285714285,0.14285714285714285
2025-11-01,경기,TV/디지털,컴퓨터/게이밍PC,5,0,0,0.0,0.0
2025-11-01,광주,주방가전,음식물처리기,5,2,2,0.4,0.4
2025-11-01,충북,주방가전,김치냉장고,7,5,5,0.7142857142857143,0.7142857142857143
2025-11-01,서울,주방가전,제빙기,5,2,2,0.4,0.4
2025-11-01,경남,주방가전,전기레인지,5,4,4,0.8,0.8
2025-11-01,전북특별자치도,주방가전,냉장고,14,4,4,0.2857142857142857,0.2857142857142857
2025-11-01,광주,TV/디지털,노트북,6,1,1,0.16666666666666666,0.16666666666666666
2025-11-01,전남,TV/디지털,TV,5,3,3,0.6,0.6
2025-11-01,강원특별자치도,생활가전,안마의자,11,4,4,0.36363636363636365,0.36363636363636365
2025-11-01,대구,계절가전,제습기,5,3,3,0.6,0.6
2025-11-01,세종특별자치시,계절가전,냉난방기,5,5,5,1.0,1.0
2025-11-01,인천,주방가전,음식물처리기,10,4,4,0.4,0.4
2025-11-01,대구,생활가전,안마의자,8,3,3,0.375,0.375
2025-11-01,충남,생활가전,세탁기,28,11,11,0.39285714285714285,0.39285714285714285
2025-11-01,인천,가구,프레임,5,5,5,1.0,1.0
2025-11-01,울산,생활가전,세탁기,16,3,3,0.1875,0.1875
2025-11-01,전북특별자치도,주방가전,김치냉장고,5,2,2,0.4,0.4
2025-11-01,대구,생활가전,세탁기,20,12,12,0.6,0.6
2025-11-01,충북,계절가전,냉난방기,9,7,7,0.7777777777777778,0.7777777777777778
2025-11-01,서울,계절가전,냉난방기,31,12,12,0.3870967741935484,0.3870967741935484
2025-11-01,부산,TV/디지털,TV,25,6,6,0.24,0.24
2025-11-01,광주,생활가전,비데,34,28,28,0.8235294117647058,0.8235294117647058
2025-11-01,부산,생활가전,안마의자,13,12,12,0.9230769230769231,0.9230769230769231
2025-11-01,대전,생활가전,세탁기,30,9,9,0.3,0.3
2025-11-01,충남,가구,침대/매트리스,16,13,13,0.8125,0.8125
2025-11-01,충북,미분류,미분류,16,12,12,0.75,0.75
2025-11-01,광주,계절가전,공기청정기,14,8,8,0.5714285714285714,0.5714285714285714
2025-11-01,전남,주방가전,김치냉장고,7,0,0,0.0,0.0
2025-11-01,서울,미분류,미분류,78,50,50,0.6410256410256411,0.6410256410256411
2025-11-01,경기,TV/디지털,프린터,7,5,5,0.7142857142857143,0.7142857142857143
2025-11-01,세종특별자치시,생활가전,비데,21,14,14,0.6666666666666666,0.6666666666666666
2025-11-01,대구,주방가전,냉장고,19,7,7,0.3684210526315789,0.3684210526315789
2025-11-01,전남,계절가전,공기청정기,25,22,22,0.88,0.88
2025-11-01,경기,계절가전,냉난방기,45,13,13,0.28888888888888886,0.28888888888888886
2025-11-01,대전,주방가전,음식물처리기,6,2,2,0.3333333333333333,0.3333333333333333
2025-11-01,경북,생활가전,비데,51,38,38,0.7450980392156863,0.7450980392156863
2025-11-01,울산,주방가전,정수기,325,227,227,0.6984615384615385,0.6984615384615385
2025-11-01,강원특별자치도,생활가전,세탁기,23,13,13,0.5652173913043478,0.5652173913043478
2025-11-01,경북,계절가전,에어컨,5,4,4,0.8,0.8
2025-11-01,제주특별자치도,미분류,미분류,8,1,1,0.125,0.125
2025-11-01,전남,가구,침대/매트리스,10,8,8,0.8,0.8
2025-11-01,전남,TV/디지털,노트북,5,0,0,0.0,0.0
2025-11-01,전남,미분류,미분류,7,6,6,0.8571428571428571,0.8571428571428571
2025-11-01,대구,주방가전,정수기,737,541,541,0.7340569877883311,0.7340569877883311
2025-11-01,울산,생활가전,비데,39,31,31,0.7948717948717948,0.7948717948717948
2025-11-01,충북,TV/디지털,노트북,15,1,1,0.06666666666666667,0.06666666666666667
2025-11-01,대구,계절가전,공기청정기,77,58,58,0.7532467532467533,0.7532467532467533
2025-11-01,경기,생활가전,세탁기,154,57,57,0.37012987012987014,0.37012987012987014
2025-11-01,인천,생활가전,스타일러,11,2,2,0.18181818181818182,0.18181818181818182
2025-11-01,서울,생활가전,연수기,7,5,5,0.7142857142857143,0.7142857142857143
2025-11-01,전남,주방가전,냉장고,9,5,5,0.5555555555555556,0.5555555555555556
2025-11-01,인천,계절가전,냉난방기,7,1,1,0.14285714285714285,0.14285714285714285
2025-11-01,충남,미분류,미분류,20,13,13,0.65,0.65
2025-11-01,경기,주방가전,김치냉장고,41,13,13,0.3170731707317073,0.3170731707317073
2025-11-01,대전,생활가전,스타일러,5,0,0,0.0,0.0
2025-11-01,부산,생활가전,비데,89,76,76,0.8539325842696629,0.8539325842696629
2025-11-01,충남,계절가전,냉난방기,10,3,3,0.3,0.3
2025-11-01,부산,생활가전,청소기,11,3,3,0.2727272727272727,0.2727272727272727
2025-11-01,경남,계절가전,냉난방기,15,9,9,0.6,0.6
2025-11-01,충남,주방가전,냉장고,17,7,7,0.4117647058823529,0.4117647058823529
2025-11-01,경기,주방가전,전기레인지,23,9,9,0.391304347826087,0.391304347826087
2025-11-01,강원특별자치도,TV/디지털,TV,27,7,7,0.25925925925925924,0.25925925925925924
2025-11-01,서울,주방가전,전자렌지/오븐,5,1,1,0.2,0.2
2025-11-01,충남,생활가전,스타일러,6,4,4,0.6666666666666666,0.6666666666666666
2025-11-01,서울,생활가전,청소기,23,12,12,0.5217391304347826,0.5217391304347826
2025-11-01,경기,계절가전,에어컨,21,8,8,0.38095238095238093,0.38095238095238093
2025-11-01,경남,주방가전,정수기,855,636,632,0.743859649122807,0.7391812865497076
2025-11-01,울산,가구,프레임,7,7,7,1.0,1.0
2025-11-01,부산,주방가전,음식물처리기,12,6,6,0.5,0.5
2025-11-01,경남,가구,침대/매트리스,24,22,22,0.9166666666666666,0.9166666666666666
2025-11-01,서울,TV/디지털,프린터,25,14,14,0.56,0.56
2025-11-01,세종특별자치시,주방가전,정수기,122,92,92,0.7540983606557377,0.7540983606557377
2025-11-01,경기,TV/디지털,노트북,53,6,6,0.11320754716981132,0.11320754716981132
2025-11-01,충남,계절가전,공기청정기,42,19,19,0.4523809523809524,0.4523809523809524
2025-11-01,충북,생활가전,비데,35,30,30,0.8571428571428571,0.8571428571428571
2025-11-01,서울,계절가전,공기청정기,220,157,156,0.7136363636363636,0.7090909090909091
2025-11-01,제주특별자치도,계절가전,에어컨,5,1,1,0.2,0.2
2025-11-01,경북,TV/디지털,TV,13,6,6,0.46153846153846156,0.46153846153846156
2025-11-01,경북,헬스 뷰티 반려 기타,런닝머신,7,7,7,1.0,1.0
2025-11-01,경기,생활가전,스타일러,19,7,7,0.3684210526315789,0.3684210526315789
2025-11-01,광주,계절가전,에어컨,6,2,2,0.3333333333333333,0.3333333333333333
2025-11-01,경북,주방가전,냉장고,16,7,7,0.4375,0.4375
2025-11-01,전북특별자치도,가구,침대/매트리스,5,4,4,0.8,0.8
2025-11-01,서울,생활가전,안마의자,22,12,12,0.5454545454545454,0.5454545454545454
2025-11-01,대전,계절가전,공기청정기,39,22,22,0.5641025641025641,0.5641025641025641
2025-11-01,대구,가구,침대/매트리스,17,12,12,0.7058823529411765,0.7058823529411765
2025-11-01,인천,가구,소파,5,4,4,0.8,0.8
2025-11-01,충북,가구,침대/매트리스,9,6,6,0.6666666666666666,0.6666666666666666
2025-11-01,대전,미분류,미분류,12,10,10,0.8333333333333334,0.8333333333333334
2025-11-01,대전,주방가전,냉장고,8,3,3,0.375,0.375
2025-11-01,충남,생활가전,건조기,9,1,1,0.1111111111111111,0.1111111111111111
2025-11-01,인천,생활가전,안마의자,9,8,8,0.8888888888888888,0.8888888888888888
2025-11-01,인천,생활가전,세탁기,54,13,13,0.24074074074074073,0.24074074074074073
2025-11-01,충북,생활가전,세탁기,32,15,15,0.46875,0.46875
2025-11-01,서울,가구,침대/매트리스,26,18,18,0.6923076923076923,0.6923076923076923
2025-11-01,경남,주방가전,음식물처리기,14,2,2,0.14285714285714285,0.14285714285714285
2025-11-01,경기,생활가전,비데,444,350,350,0.7882882882882883,0.7882882882882883
2025-11-01,경기,계절가전,가습기,9,3,3,0.3333333333333333,0.3333333333333333
2025-11-01,대전,주방가전,식기세척기,5,1,1,0.2,0.2
2025-11-01,제주특별자치도,주방가전,냉장고,5,1,1,0.2,0.2
2025-11-01,경북,TV/디지털,노트북,8,0,0,0.0,0.0
2025-11-01,부산,계절가전,냉난방기,12,6,6,0.5,0.5
2025-11-01,경기,계절가전,공기청정기,319,219,217,0.6865203761755486,0.6802507836990596
2025-11-01,울산,계절가전,공기청정기,26,20,20,0.7692307692307693,0.7692307692307693
2025-11-01,부산,주방가전,커피머신,7,5,5,0.7142857142857143,0.7142857142857143
2025-11-01,전북특별자치도,TV/디지털,TV,16,2,2,0.125,0.125
2025-11-01,경북,생활가전,세탁기,37,13,13,0.35135135135135137,0.35135135135135137
2025-11-01,경기,계절가전,제습기,16,13,13,0.8125,0.8125
2025-11-01,경북,가구,침대/매트리스,10,9,9,0.9,0.9
2025-11-01,부산,생활가전,건조기,5,5,5,1.0,1.0
2025-11-01,서울,계절가전,제습기,9,6,6,0.6666666666666666,0.6666666666666666
2025-11-01,경기,미분류,미분류,155,104,104,0.6709677419354839,0.6709677419354839
2025-11-01,전남,생활가전,비데,44,34,34,0.7727272727272727,0.7727272727272727
2025-11-01,인천,주방가전,정수기,1377,993,993,0.7211328976034859,0.7211328976034859
2025-11-01,인천,주방가전,냉장고,30,5,5,0.16666666666666666,0.16666666666666666
2025-11-01,부산,주방가전,전기레인지,8,1,1,0.125,0.125
2025-11-01,서울,생활가전,비데,302,252,252,0.8344370860927153,0.8344370860927153
2025-11-01,경남,생활가전,안마의자,14,8,8,0.5714285714285714,0.5714285714285714
2025-11-01,광주,TV/디지털,TV,24,5,5,0.20833333333333334,0.20833333333333334
2025-11-01,충북,계절가전,공기청정기,35,25,25,0.7142857142857143,0.7142857142857143
2025-11-01,서울,주방가전,김치냉장고,11,10,10,0.9090909090909091,0.9090909090909091
2025-11-01,인천,주방가전,김치냉장고,5,1,1,0.2,0.2
2025-11-01,부산,TV/디지털,노트북,11,0,0,0.0,0.0
2025-11-01,경남,TV/디지털,노트북,11,0,0,0.0,0.0
2025-11-01,서울,생활가전,건조기,32,23,23,0.71875,0.71875
2025-11-01,인천,TV/디지털,노트북,15,2,2,0.13333333333333333,0.13333333333333333
2025-11-01,경기,TV/디지털,TV,140,41,41,0.29285714285714287,0.29285714285714287
2025-11-01,광주,생활가전,안마의자,16,12,12,0.75,0.75
2025-11-01,광주,계절가전,제습기,7,3,3,0.42857142857142855,0.42857142857142855
2025-11-01,경기,생활가전,청소기,35,10,10,0.2857142857142857,0.2857142857142857
2025-11-01,제주특별자치도,주방가전,정수기,264,167,167,0.6325757575757576,0.6325757575757576
2025-11-01,대전,TV/디지털,노트북,7,0,0,0.0,0.0
2025-11-01,충북,생활가전,건조기,8,4,4,0.5,0.5
2025-11-01,제주특별자치도,생활가전,비데,19,12,12,0.631578947368421,0.631578947368421
2025-11-01,경남,생활가전,청소기,8,0,0,0.0,0.0
2025-11-01,경기,주방가전,커피머신,15,7,7,0.4666666666666667,0.4666666666666667
2025-11-01,대전,계절가전,제습기,7,6,6,0.8571428571428571,0.8571428571428571
2025-11-01,부산,미분류,미분류,29,22,22,0.7586206896551724,0.7586206896551724
2025-11-01,부산,주방가전,냉장고,15,6,6,0.4,0.4
2025-11-01,경기,생활가전,안마의자,44,23,23,0.5227272727272727,0.5227272727272727
2025-11-01,광주,주방가전,냉장고,16,2,2,0.125,0.125
2025-11-01,경북,주방가전,음식물처리기,9,5,5,0.5555555555555556,0.5555555555555556
2025-11-01,서울,주방가전,정수기,3064,2256,2255,0.7362924281984334,0.7359660574412533
2025-11-01,대전,생활가전,비데,40,30,30,0.75,0.75
2025-11-01,충북,주방가전,정수기,534,381,381,0.7134831460674157,0.7134831460674157
2025-11-01,인천,생활가전,청소기,7,1,1,0.14285714285714285,0.14285714285714285
2025-11-01,서울,계절가전,에어컨,17,8,8,0.47058823529411764,0.47058823529411764
2025-11-01,전남,주방가전,정수기,426,326,325,0.7652582159624414,0.7629107981220657
2025-11-01,광주,미분류,미분류,14,10,10,0.7142857142857143,0.7142857142857143
2025-11-01,광주,주방가전,정수기,514,375,375,0.7295719844357976,0.7295719844357976
2025-11-01,경북,계절가전,공기청정기,42,32,32,0.7619047619047619,0.7619047619047619
2025-11-01,경남,생활가전,비데,93,64,64,0.6881720430107527,0.6881720430107527
2025-11-01,전북특별자치도,생활가전,안마의자,13,6,6,0.46153846153846156,0.46153846153846156
2025-11-01,경기,가구,침대/매트리스,105,75,75,0.7142857142857143,0.7142857142857143
2025-11-01,인천,계절가전,공기청정기,91,61,61,0.6703296703296703,0.6703296703296703
2025-11-01,충남,TV/디지털,TV,30,3,3,0.1,0.1
2025-11-01,전북특별자치도,주방가전,정수기,419,311,311,0.7422434367541766,0.7422434367541766
2025-11-01,경기,생활가전,연수기,8,7,7,0.875,0.875
2025-11-01,충남,생활가전,비데,79,56,56,0.7088607594936709,0.7088607594936709
2025-11-01,전북특별자치도,TV/디지털,노트북,6,1,1,0.16666666666666666,0.16666666666666666
2025-11-01,광주,가구,침대/매트리스,10,10,10,1.0,1.0
2025-11-01,경기,생활가전,건조기,46,16,16,0.34782608695652173,0.34782608695652173
2025-11-01,충남,주방가전,정수기,688,503,503,0.7311046511627907,0.7311046511627907
2025-11-01,서울,생활가전,세탁기,58,23,23,0.39655172413793105,0.39655172413793105
2025-11-01,서울,생활가전,스타일러,14,6,6,0.42857142857142855,0.42857142857142855
2025-11-01,경북,계절가전,냉난방기,20,8,8,0.4,0.4
2025-11-01,인천,계절가전,제습기,5,1,1,0.2,0.2
2025-11-01,경남,생활가전,세탁기,35,14,14,0.4,0.4
2025-11-01,인천,생활가전,건조기,13,8,8,0.6153846153846154,0.6153846153846154
2025-11-01,인천,미분류,미분류,33,26,26,0.7878787878787878,0.7878787878787878
2025-11-01,대구,TV/디지털,TV,28,6,6,0.21428571428571427,0.21428571428571427
2025-11-01,부산,가구,침대/매트리스,20,13,13,0.65,0.65
2025-11-01,경기,주방가전,식기세척기,30,9,9,0.3,0.3
2025-11-01,경남,주방가전,냉장고,31,5,5,0.16129032258064516,0.16129032258064516
2025-11-01,부산,계절가전,에어컨,6,4,4,0.6666666666666666,0.6666666666666666
2025-11-01,경남,생활가전,스타일러,6,3,3,0.5,0.5
2025-11-01,대구,생활가전,비데,64,38,38,0.59375,0.59375
2025-11-01,강원특별자치도,주방가전,정수기,464,316,316,0.6810344827586207,0.6810344827586207
2025-11-01,경남,계절가전,공기청정기,44,36,36,0.8181818181818182,0.8181818181818182
2025-11-01,인천,생활가전,비데,101,64,64,0.6336633663366337,0.6336633663366337
2025-11-01,부산,계절가전,공기청정기,92,61,61,0.6630434782608695,0.6630434782608695
2025-11-01,충남,계절가전,제습기,5,1,1,0.2,0.2
2025-11-01,충북,주방가전,냉장고,9,4,4,0.4444444444444444,0.4444444444444444
2025-11-01,대전,TV/디지털,TV,17,3,3,0.17647058823529413,0.17647058823529413
2025-11-01,울산,주방가전,냉장고,5,2,2,0.4,0.4
2025-11-01,전북특별자치도,생활가전,청소기,5,3,3,0.6,0.6
2025-11-01,경기,헬스 뷰티 반려 기타,런닝머신,5,1,1,0.2,0.2
2025-11-01,경기,주방가전,전자렌지/오븐,7,2,2,0.2857142857142857,0.2857142857142857
2025-11-01,경기,주방가전,정수기,5549,4138,4118,0.7457199495404577,0.7421156965218958
2025-11-01,경기,주방가전,음식물처리기,35,15,15,0.42857142857142855,0.42857142857142855
2025-11-01,충남,주방가전,김치냉장고,9,5,5,0.5555555555555556,0.5555555555555556
2025-11-01,부산,생활가전,스타일러,9,6,6,0.6666666666666666,0.6666666666666666
2025-11-01,강원특별자치도,미분류,미분류,12,6,6,0.5,0.5
2025-11-01,대전,주방가전,정수기,480,353,353,0.7354166666666667,0.7354166666666667
2025-12-01,인천,계절가전,냉난방기,10,6,6,0.6,0.6
2025-12-01,충북,가구,침대/매트리스,12,9,9,0.75,0.75
2025-12-01,서울,가구,프레임,10,7,7,0.7,0.7
2025-12-01,강원특별자치도,생활가전,안마의자,5,4,4,0.8,0.8
2025-12-01,경기,주방가전,김치냉장고,11,3,3,0.2727272727272727,0.2727272727272727
2025-12-01,충남,TV/디지털,노트북,6,0,0,0.0,0.0
2025-12-01,경북,생활가전,스타일러,12,0,0,0.0,0.0
2025-12-01,서울,생활가전,연수기,10,8,8,0.8,0.8
2025-12-01,인천,TV/디지털,TV,49,14,14,0.2857142857142857,0.2857142857142857
2025-12-01,울산,TV/디지털,TV,12,4,4,0.3333333333333333,0.3333333333333333
2025-12-01,전남,미분류,미분류,18,12,12,0.6666666666666666,0.6666666666666666
2025-12-01,울산,가구,침대/매트리스,5,5,5,1.0,1.0
2025-12-01,경기,주방가전,음식물처리기,40,13,13,0.325,0.325
2025-12-01,울산,미분류,미분류,8,5,5,0.625,0.625
2025-12-01,충북,주방가전,냉장고,7,1,1,0.14285714285714285,0.14285714285714285
2025-12-01,경북,TV/디지털,컴퓨터/게이밍PC,6,1,1,0.16666666666666666,0.16666666666666666
2025-12-01,대구,생활가전,로봇청소기,9,1,1,0.1111111111111111,0.1111111111111111
2025-12-01,충북,생활가전,세탁기,22,6,6,0.2727272727272727,0.2727272727272727
2025-12-01,충남,생활가전,비데,84,59,59,0.7023809523809523,0.7023809523809523
2025-12-01,충북,주방가전,김치냉장고,9,2,2,0.2222222222222222,0.2222222222222222
2025-12-01,충남,계절가전,공기청정기,57,44,44,0.7719298245614035,0.7719298245614035
2025-12-01,경기,TV/디지털,TV,109,31,31,0.28440366972477066,0.28440366972477066
2025-12-01,전북특별자치도,생활가전,비데,43,32,32,0.7441860465116279,0.7441860465116279
2025-12-01,서울,생활가전,안마의자,33,15,15,0.45454545454545453,0.45454545454545453
2025-12-01,울산,계절가전,공기청정기,34,31,31,0.9117647058823529,0.9117647058823529
2025-12-01,부산,생활가전,세탁기,29,13,13,0.4482758620689655,0.4482758620689655
2025-12-01,대전,생활가전,세탁기,26,14,14,0.5384615384615384,0.5384615384615384
2025-12-01,경기,생활가전,청소기,33,11,11,0.3333333333333333,0.3333333333333333
2025-12-01,제주특별자치도,생활가전,비데,36,29,29,0.8055555555555556,0.8055555555555556
2025-12-01,전북특별자치도,생활가전,세탁기,21,4,4,0.19047619047619047,0.19047619047619047
2025-12-01,인천,생활가전,비데,143,96,96,0.6713286713286714,0.6713286713286714
2025-12-01,대전,주방가전,정수기,489,366,366,0.7484662576687117,0.7484662576687117
2025-12-01,경기,생활가전,비데,570,454,454,0.7964912280701755,0.7964912280701755
2025-12-01,경남,생활가전,세탁기,42,18,18,0.42857142857142855,0.42857142857142855
2025-12-01,경기,생활가전,로봇청소기,34,11,11,0.3235294117647059,0.3235294117647059
2025-12-01,광주,미분류,미분류,12,8,8,0.6666666666666666,0.6666666666666666
2025-12-01,강원특별자치도,미분류,미분류,12,9,9,0.75,0.75
2025-12-01,인천,생활가전,안마의자,18,9,9,0.5,0.5
2025-12-01,부산,주방가전,음식물처리기,11,11,11,1.0,1.0
2025-12-01,광주,계절가전,공기청정기,34,19,19,0.5588235294117647,0.5588235294117647
2025-12-01,인천,생활가전,건조기,22,11,11,0.5,0.5
2025-12-01,경북,주방가전,김치냉장고,6,4,4,0.6666666666666666,0.6666666666666666
2025-12-01,경북,미분류,미분류,27,17,17,0.6296296296296297,0.6296296296296297
2025-12-01,인천,주방가전,김치냉장고,10,2,2,0.2,0.2
2025-12-01,경북,TV/디지털,TV,20,1,1,0.05,0.05
2025-12-01,전남,계절가전,공기청정기,25,17,17,0.68,0.68
2025-12-01,광주,생활가전,비데,43,28,28,0.6511627906976745,0.6511627906976745
2025-12-01,부산,TV/디지털,TV,45,14,14,0.3111111111111111,0.3111111111111111
2025-12-01,서울,생활가전,스타일러,21,16,16,0.7619047619047619,0.7619047619047619
2025-12-01,전남,생활가전,건조기,9,4,4,0.4444444444444444,0.4444444444444444
2025-12-01,경기,주방가전,전기밥솥,12,0,0,0.0,0.0
2025-12-01,전북특별자치도,계절가전,냉난방기,11,0,0,0.0,0.0
2025-12-01,인천,가구,프레임,5,5,5,1.0,1.0
2025-12-01,경북,주방가전,냉장고,14,7,7,0.5,0.5
2025-12-01,서울,미분류,미분류,89,69,68,0.7752808988764045,0.7640449438202247
2025-12-01,인천,주방가전,정수기,1307,985,982,0.7536342769701607,0.7513389441469013
2025-12-01,전남,생활가전,로봇청소기,5,2,2,0.4,0.4
2025-12-01,경남,생활가전,안마의자,8,4,4,0.5,0.5
2025-12-01,대전,계절가전,공기청정기,14,7,7,0.5,0.5
2025-12-01,충남,생활가전,안마의자,5,0,0,0.0,0.0
2025-12-01,충남,주방가전,식기세척기,5,3,3,0.6,0.6
2025-12-01,강원특별자치도,가구,침대/매트리스,12,3,3,0.25,0.25
2025-12-01,대전,생활가전,비데,45,27,27,0.6,0.6
2025-12-01,충남,생활가전,세탁기,23,7,7,0.30434782608695654,0.30434782608695654
2025-12-01,경남,가구,침대/매트리스,20,8,8,0.4,0.4
2025-12-01,강원특별자치도,주방가전,냉장고,17,5,5,0.29411764705882354,0.29411764705882354
2025-12-01,전북특별자치도,주방가전,음식물처리기,6,5,5,0.8333333333333334,0.8333333333333334
2025-12-01,대전,TV/디지털,노트북,9,1,1,0.1111111111111111,0.1111111111111111
2025-12-01,서울,주방가전,커피머신,14,11,11,0.7857142857142857,0.7857142857142857
2025-12-01,광주,TV/디지털,TV,18,1,1,0.05555555555555555,0.05555555555555555
2025-12-01,강원특별자치도,주방가전,김치냉장고,7,3,3,0.42857142857142855,0.42857142857142855
2025-12-01,경기,계절가전,냉난방기,40,15,15,0.375,0.375
2025-12-01,경기,계절가전,제습기,12,10,10,0.8333333333333334,0.8333333333333334
2025-12-01,부산,주방가전,김치냉장고,7,1,1,0.14285714285714285,0.14285714285714285
2025-12-01,강원특별자치도,가구,프레임,5,2,2,0.4,0.4
2025-12-01,부산,TV/디지털,노트북,23,1,1,0.043478260869565216,0.043478260869565216
2025-12-01,광주,생활가전,청소기,5,2,2,0.4,0.4
2025-12-01,서울,생활가전,로봇청소기,5,4,4,0.8,0.8
2025-12-01,전남,TV/디지털,TV,5,1,1,0.2,0.2
2025-12-01,경남,가구,프레임,7,6,6,0.8571428571428571,0.8571428571428571
2025-12-01,세종특별자치시,생활가전,세탁기,11,6,6,0.5454545454545454,0.5454545454545454
2025-12-01,울산,생활가전,안마의자,6,2,2,0.3333333333333333,0.3333333333333333
2025-12-01,경기,생활가전,연수기,13,8,8,0.6153846153846154,0.6153846153846154
2025-12-01,경남,생활가전,스타일러,7,3,3,0.42857142857142855,0.42857142857142855
2025-12-01,광주,생활가전,건조기,6,2,2,0.3333333333333333,0.3333333333333333
2025-12-01,충남,주방가전,김치냉장고,5,3,3,0.6,0.6
2025-12-01,경남,생활가전,건조기,11,1,1,0.09090909090909091,0.09090909090909091
2025-12-01,대전,생활가전,안마의자,7,5,5,0.7142857142857143,0.7142857142857143
2025-12-01,충북,TV/디지털,TV,10,1,1,0.1,0.1
2025-12-01,대구,생활가전,건조기,14,8,8,0.5714285714285714,0.5714285714285714
2025-12-01,광주,계절가전,제습기,5,3,3,0.6,0.6
2025-12-01,부산,생활가전,로봇청소기,6,3,3,0.5,0.5
2025-12-01,제주특별자치도,주방가전,냉장고,6,0,0,0.0,0.0
2025-12-01,경남,TV/디지털,노트북,6,1,1,0.16666666666666666,0.16666666666666666
2025-12-01,경북,주방가전,전자렌지/오븐,6,0,0,0.0,0.0
2025-12-01,서울,가구,침대/매트리스,29,20,20,0.6896551724137931,0.6896551724137931
2025-12-01,부산,가구,침대/매트리스,31,19,19,0.6129032258064516,0.6129032258064516
2025-12-01,대전,TV/디지털,TV,11,5,5,0.45454545454545453,0.45454545454545453
2025-12-01,대전,주방가전,음식물처리기,5,2,2,0.4,0.4
2025-12-01,인천,계절가전,에어컨,10,3,3,0.3,0.3
2025-12-01,서울,주방가전,냉장고,35,10,10,0.2857142857142857,0.2857142857142857
2025-12-01,경북,주방가전,음식물처리기,7,5,5,0.7142857142857143,0.7142857142857143
2025-12-01,경남,TV/디지털,TV,35,9,9,0.2571428571428571,0.2571428571428571
2025-12-01,충북,가구,프레임,5,3,3,0.6,0.6
2025-12-01,세종특별자치시,계절가전,공기청정기,21,13,13,0.6190476190476191,0.6190476190476191
2025-12-01,부산,생활가전,건조기,7,2,2,0.2857142857142857,0.2857142857142857
2025-12-01,충북,계절가전,에어컨,5,1,1,0.2,0.2
2025-12-01,서울,생활가전,비데,304,234,233,0.7697368421052632,0.7664473684210527
2025-12-01,경북,계절가전,공기청정기,69,41,41,0.5942028985507246,0.5942028985507246
2025-12-01,전북특별자치도,주방가전,정수기,534,397,397,0.7434456928838952,0.7434456928838952
2025-12-01,광주,생활가전,스타일러,8,0,0,0.0,0.0
2025-12-01,전북특별자치도,생활가전,안마의자,14,7,7,0.5,0.5
2025-12-01,경남,주방가전,김치냉장고,8,4,4,0.5,0.5
2025-12-01,충북,미분류,미분류,16,11,11,0.6875,0.6875
2025-12-01,대구,계절가전,공기청정기,44,29,29,0.6590909090909091,0.6590909090909091
2025-12-01,강원특별자치도,계절가전,공기청정기,49,24,24,0.4897959183673469,0.4897959183673469
2025-12-01,인천,미분류,미분류,44,33,33,0.75,0.75
2025-12-01,광주,TV/디지털,노트북,7,0,0,0.0,0.0
2025-12-01,경남,생활가전,청소기,11,6,6,0.5454545454545454,0.5454545454545454
2025-12-01,대구,주방가전,정수기,826,588,588,0.711864406779661,0.711864406779661
2025-12-01,경북,TV/디지털,노트북,5,0,0,0.0,0.0
2025-12-01,서울,계절가전,공기청정기,266,195,195,0.7330827067669173,0.7330827067669173
2025-12-01,인천,생활가전,스타일러,8,4,4,0.5,0.5
2025-12-01,충북,TV/디지털,노트북,7,0,0,0.0,0.0
2025-12-01,충남,주방가전,정수기,780,609,609,0.7807692307692308,0.7807692307692308
2025-12-01,충남,계절가전,에어컨,5,1,1,0.2,0.2
2025-12-01,대구,생활가전,청소기,5,2,2,0.4,0.4
2025-12-01,경북,계절가전,냉난방기,11,5,5,0.45454545454545453,0.45454545454545453
2025-12-01,대전,생활가전,건조기,6,3,3,0.5,0.5
2025-12-01,인천,생활가전,청소기,11,1,1,0.09090909090909091,0.09090909090909091
2025-12-01,경기,주방가전,전자렌지/오븐,9,3,3,0.3333333333333333,0.3333333333333333
2025-12-01,광주,생활가전,안마의자,5,4,4,0.8,0.8
2025-12-01,경기,주방가전,커피머신,9,4,4,0.4444444444444444,0.4444444444444444
2025-12-01,세종특별자치시,생활가전,비데,21,18,18,0.8571428571428571,0.8571428571428571
2025-12-01,경기,TV/디지털,프린터,9,7,7,0.7777777777777778,0.7777777777777778
2025-12-01,경기,헬스 뷰티 반려 기타,펫케어,9,4,4,0.4444444444444444,0.4444444444444444
2025-12-01,전남,생활가전,비데,29,25,25,0.8620689655172413,0.8620689655172413
2025-12-01,경남,주방가전,전기레인지,5,3,3,0.6,0.6
2025-12-01,부산,주방가전,냉장고,25,10,10,0.4,0.4
2025-12-01,광주,주방가전,냉장고,11,1,1,0.09090909090909091,0.09090909090909091
2025-12-01,서울,생활가전,건조기,19,3,3,0.15789473684210525,0.15789473684210525
2025-12-01,울산,주방가전,냉장고,10,3,3,0.3,0.3
2025-12-01,경기,생활가전,건조기,29,14,14,0.4827586206896552,0.4827586206896552
